Signature;Title_Name;Date of origin;Language;Number of Scans;URL_Dataset;URL_Image;Sender;Recipient
SLA-RMR-Ms_B_1/051;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200216;Deutsch;8;https://www.helveticarchives.ch/detail.aspx?ID=1027760;"https://www.helveticarchives.ch/bild.aspx?VEID=1027760&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027760&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027760&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027760&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027760&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027760&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027760&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1027760&DEID=10&SQNZNR=8";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/052;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200220;Deutsch;8;https://www.helveticarchives.ch/detail.aspx?ID=1027761;"https://www.helveticarchives.ch/bild.aspx?VEID=1027761&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027761&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027761&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027761&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027761&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027761&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027761&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1027761&DEID=10&SQNZNR=8";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/053;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200124;Deutsch;7;https://www.helveticarchives.ch/detail.aspx?ID=1027762;"https://www.helveticarchives.ch/bild.aspx?VEID=1027762&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027762&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027762&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027762&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027762&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027762&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027762&DEID=10&SQNZNR=7";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/054;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200227;Deutsch;6;https://www.helveticarchives.ch/detail.aspx?ID=1027763;"https://www.helveticarchives.ch/bild.aspx?VEID=1027763&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027763&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027763&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027763&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027763&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027763&DEID=10&SQNZNR=6";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/055;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200303;Deutsch;7;https://www.helveticarchives.ch/detail.aspx?ID=1027764;"https://www.helveticarchives.ch/bild.aspx?VEID=1027764&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027764&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027764&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027764&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027764&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027764&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027764&DEID=10&SQNZNR=7";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/056;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200304;Deutsch;6;https://www.helveticarchives.ch/detail.aspx?ID=1027765;"https://www.helveticarchives.ch/bild.aspx?VEID=1027765&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027765&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027765&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027765&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027765&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027765&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027765&DEID=10&SQNZNR=7";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/057;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 192003;Deutsch;8;https://www.helveticarchives.ch/detail.aspx?ID=1027766;"https://www.helveticarchives.ch/bild.aspx?VEID=1027766&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027766&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027766&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027766&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027766&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027766&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027766&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1027766&DEID=10&SQNZNR=8";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/059;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200312;Deutsch;6;https://www.helveticarchives.ch/detail.aspx?ID=1027768;"https://www.helveticarchives.ch/bild.aspx?VEID=1027768&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027768&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027768&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027768&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027768&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027768&DEID=10&SQNZNR=6";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/060;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200315;Deutsch;9;https://www.helveticarchives.ch/detail.aspx?ID=1027769;"https://www.helveticarchives.ch/bild.aspx?VEID=1027769&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027769&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027769&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027769&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027769&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027769&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027769&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1027769&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1027769&DEID=10&SQNZNR=9";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/061;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200318;Deutsch;7;https://www.helveticarchives.ch/detail.aspx?ID=1027770;"https://www.helveticarchives.ch/bild.aspx?VEID=1027770&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027770&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027770&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027770&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027770&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027770&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027770&DEID=10&SQNZNR=7";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/062;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200320;Deutsch;4;https://www.helveticarchives.ch/detail.aspx?ID=1027771;"https://www.helveticarchives.ch/bild.aspx?VEID=1027771&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027771&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027771&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027771&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/063;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200322;Deutsch;9;https://www.helveticarchives.ch/detail.aspx?ID=1027772;"https://www.helveticarchives.ch/bild.aspx?VEID=1027772&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027772&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027772&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027772&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027772&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027772&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027772&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1027772&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1027772&DEID=10&SQNZNR=9";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/064;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200326;Deutsch;6;https://www.helveticarchives.ch/detail.aspx?ID=1027902;"https://www.helveticarchives.ch/bild.aspx?VEID=1027902&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027902&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027902&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027902&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027902&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027902&DEID=10&SQNZNR=6";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/065;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200329;Deutsch;7;https://www.helveticarchives.ch/detail.aspx?ID=1027903;"https://www.helveticarchives.ch/bild.aspx?VEID=1027903&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027903&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027903&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027903&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027903&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027903&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027903&DEID=10&SQNZNR=7";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/066;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200401;Deutsch;7;https://www.helveticarchives.ch/detail.aspx?ID=1027904;"https://www.helveticarchives.ch/bild.aspx?VEID=1027904&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027904&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027904&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027904&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027904&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027904&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027904&DEID=10&SQNZNR=7";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/067;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200403;Deutsch;6;https://www.helveticarchives.ch/detail.aspx?ID=1027905;"https://www.helveticarchives.ch/bild.aspx?VEID=1027905&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027905&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027905&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027905&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027905&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027905&DEID=10&SQNZNR=6";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/068;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200408;Deutsch;8;https://www.helveticarchives.ch/detail.aspx?ID=1027906;"https://www.helveticarchives.ch/bild.aspx?VEID=1027906&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027906&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027906&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027906&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027906&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027906&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027906&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1027906&DEID=10&SQNZNR=8";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/069;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200412;Deutsch;7;https://www.helveticarchives.ch/detail.aspx?ID=1027907;"https://www.helveticarchives.ch/bild.aspx?VEID=1027907&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027907&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027907&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027907&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027907&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027907&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027907&DEID=10&SQNZNR=7";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/070;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200416;Deutsch;7;https://www.helveticarchives.ch/detail.aspx?ID=1027908;"https://www.helveticarchives.ch/bild.aspx?VEID=1027908&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027908&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027908&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027908&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027908&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027908&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027908&DEID=10&SQNZNR=7";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/071;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200320;Deutsch;5;https://www.helveticarchives.ch/detail.aspx?ID=1027909;"https://www.helveticarchives.ch/bild.aspx?VEID=1027909&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027909&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027909&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027909&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027909&DEID=10&SQNZNR=5";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/072;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200422;Deutsch;4;https://www.helveticarchives.ch/detail.aspx?ID=1027910;"https://www.helveticarchives.ch/bild.aspx?VEID=1027910&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027910&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027910&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027910&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/073;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200424;Deutsch;6;https://www.helveticarchives.ch/detail.aspx?ID=1027911;"https://www.helveticarchives.ch/bild.aspx?VEID=1027911&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027911&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027911&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027911&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027911&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027911&DEID=10&SQNZNR=6";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/074;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200425;Deutsch;7;https://www.helveticarchives.ch/detail.aspx?ID=1027912;"https://www.helveticarchives.ch/bild.aspx?VEID=1027912&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027912&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027912&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027912&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027912&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027912&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027912&DEID=10&SQNZNR=7";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/075;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200505;Deutsch;10;https://www.helveticarchives.ch/detail.aspx?ID=1027913;"https://www.helveticarchives.ch/bild.aspx?VEID=1027913&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027913&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027913&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027913&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027913&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027913&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027913&DEID=10&SQNZNR=7;https://www.helveticarchives.ch/bild.aspx?VEID=1027913&DEID=10&SQNZNR=8;https://www.helveticarchives.ch/bild.aspx?VEID=1027913&DEID=10&SQNZNR=9;https://www.helveticarchives.ch/bild.aspx?VEID=1027913&DEID=10&SQNZNR=10";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/076;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200507;Deutsch;4;https://www.helveticarchives.ch/detail.aspx?ID=1027914;"https://www.helveticarchives.ch/bild.aspx?VEID=1027914&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027914&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027914&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027914&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/077;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200507;Deutsch;6;https://www.helveticarchives.ch/detail.aspx?ID=1027915;"https://www.helveticarchives.ch/bild.aspx?VEID=1027915&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027915&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027915&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027915&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027915&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027915&DEID=10&SQNZNR=6";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/078;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200510;Deutsch;4;https://www.helveticarchives.ch/detail.aspx?ID=1027916;"https://www.helveticarchives.ch/bild.aspx?VEID=1027916&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027916&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027916&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027916&DEID=10&SQNZNR=4";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/079;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200512;Französisch;6;https://www.helveticarchives.ch/detail.aspx?ID=1027917;"https://www.helveticarchives.ch/bild.aspx?VEID=1027917&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027917&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027917&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027917&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027917&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027917&DEID=10&SQNZNR=6";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/080;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200513;Deutsch;7;https://www.helveticarchives.ch/detail.aspx?ID=1027918;"https://www.helveticarchives.ch/bild.aspx?VEID=1027918&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027918&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027918&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027918&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027918&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027918&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027918&DEID=10&SQNZNR=7";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/081;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200516;Deutsch;7;https://www.helveticarchives.ch/detail.aspx?ID=1027919;"https://www.helveticarchives.ch/bild.aspx?VEID=1027919&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027919&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027919&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027919&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027919&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027919&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027919&DEID=10&SQNZNR=7";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/082;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200523;Deutsch;6;https://www.helveticarchives.ch/detail.aspx?ID=1027920;"https://www.helveticarchives.ch/bild.aspx?VEID=1027920&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027920&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027920&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027920&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027920&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027920&DEID=10&SQNZNR=6;https://www.helveticarchives.ch/bild.aspx?VEID=1027920&DEID=10&SQNZNR=7";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
SLA-RMR-Ms_B_1/083;"Rilke, Rainer Maria an Wunderly-Volkart, Nanny; Korrespondenz";exakt: 19200524;Deutsch;6;https://www.helveticarchives.ch/detail.aspx?ID=1027921;"https://www.helveticarchives.ch/bild.aspx?VEID=1027921&DEID=10&SQNZNR=1;https://www.helveticarchives.ch/bild.aspx?VEID=1027921&DEID=10&SQNZNR=2;https://www.helveticarchives.ch/bild.aspx?VEID=1027921&DEID=10&SQNZNR=3;https://www.helveticarchives.ch/bild.aspx?VEID=1027921&DEID=10&SQNZNR=4;https://www.helveticarchives.ch/bild.aspx?VEID=1027921&DEID=10&SQNZNR=5;https://www.helveticarchives.ch/bild.aspx?VEID=1027921&DEID=10&SQNZNR=6";Rilke, Rainer Maria;Wunderly-Volkart, Nanny
